Latitude	Longitude	Status	ToiletURL	LastUpdateDate	Name	Address1	Town	Postcode
-25.42164057	142.6548018	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=F2DC9577-6903-4A80-9F34-EF940F4C9858&type=toilet	2008-02-18	Maryborough Street	Maryborough Street	Windorah	4481
-33.80336103	151.26967283	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FA6E2A38-64F2-4DEF-AE17-19845B81AAFB&type=toilet	2009-12-17	Forty Baskets	Off Beatty St	Balgowlah Heights	2093
-33.79427237	151.2565142	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=184FEBCA-AD5C-43A3-998E-837FB5A55791&type=toilet	2008-04-07	Balgowlah Oval	Pickworth Avenue	Balgowlah	2093
-33.806519	151.2616291	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A2962D79-CB7E-4D2E-B512-4E08CF224F5A&type=toilet	2008-04-07	Bareena Park	Vista Avenue	Balgowlah Heights	2093
-33.79657733	151.2880668	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=4CB288ED-D15B-4546-83F8-BE1F64C2555A&type=toilet	2008-04-07	Manly Ocean Beachfront	North Steyne	Manly	2095
-33.80684294	151.2870224	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=CA8FF932-16B1-4197-8866-51417898BCAA&type=toilet	2009-02-17	Little Manly	Stuart Street	Manly	2095
-33.79956694	151.290156	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=757A2348-3B84-4804-9FD3-C7BFDE7F6877&type=toilet	2008-04-07	South Steyne	South Steyne	Manly	2095
-33.79866653	151.2811873	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=134278D3-6885-435E-84A9-B42DE9940B73&type=toilet	2010-03-16	West Esplanade	West Esplanade	Manly	2095
-33.79639727	151.2843569	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=923BCDF5-E095-47E5-91E2-CB98294FF1BF&type=toilet	2009-12-14	Ivanhoe Park	Sydney Road	Manly	2095
-33.80194427	151.2867342	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D8C88065-BC47-4FA1-9160-31041B3EC16A&type=toilet	2008-04-07	East Esplanade	East Esplanade	Manly	2095
-33.7990629	151.2651228	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D0605345-D093-41F4-BE70-AC85C5CC25E9&type=toilet	2008-04-07	North Harbour Reserve	Condamine Street	Balgowlah	2093
-33.79495651	151.26458537	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=B7ECF516-2A0E-40DE-9212-D17C9CA21713&type=toilet	2009-02-17	Balgowlah Shopping Centre - Car park	Condamine Street	Balgowlah	2093
-33.80684327	151.2518679	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=46375E1F-996C-4BDC-912B-959B9054BA84&type=toilet	2009-12-17	Clontarf Reserve	Sandy Bay Road	Clontarf	2093
-33.80932849	151.2661675	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=43657821-7E8A-4B1A-BD94-0E8C88BACD9B&type=toilet	2008-04-07	Tania Park	Bareena Drive	Balgowlah Heights	2093
-33.78271025	151.2367036	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=54430CAF-BD91-419D-99B6-AC62C1B362C5&type=toilet	2009-02-17	Seaforth Oval	Wakehurst Parkway	Seaforth	2092
-33.80072713	151.29373137	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=F473E684-4A8C-4375-BDE8-8418AF66B4B4&type=toilet	2008-04-08	Marine Parade	Bower Street	Manly	2095
-33.78559672	151.28718323	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=67BFE04F-F064-4E51-8DDD-03EB34543560&type=toilet	2009-02-17	Lagoon Park	Cameron Avenue	Manly	2095
-33.8001792	151.2976479	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=DE797D98-5E65-47AC-99A5-0C440EC36080&type=toilet	2008-04-07	Shelly Beach	Bower Street	Manly	2095
-33.79981922	151.2752802	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D8A92603-172B-4648-9A2E-E0184B4B5F66&type=toilet	2008-04-07	Fairlight Pool	Esplanade	Fairlight	2094
-33.78958961	151.2785577	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FBF8A75F-8539-4A76-8CF1-B3DE0A40BC6A&type=toilet	2008-04-07	Graham's Reserve - Southern End	Balgowlah Road	Manly	2095
-33.79056205	151.2873464	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=27666CFF-2890-4319-9E5C-6100246E02D8&type=toilet	2008-04-07	North Steyne Surf Club	North Steyne	Manly	2095
-33.78674396	151.2883549	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=572AE666-852C-4BF4-8332-E2B54B5D3831&type=toilet	2008-04-07	Queenscliff Surf Club	North Steyne	Manly	2095
-33.79765794	151.2856176	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FD1B2E79-AE36-453D-BBFD-48D5077F3A06&type=toilet	2008-04-07	Whistler Street Car Park	Whistler Street	Manly	2095
-33.78623976	151.2802146	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=096335AD-5BD8-40AF-BB08-8E2F60B94783&type=toilet	2008-04-07	Keirle Park	Pittwater Road	Manly	2095
-35.73534845	143.9154883	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=E92F6817-4F26-4BB4-8A93-A2A851FE262F&type=toilet	2008-02-26	Wellington Street	Wellington Street	Kerang	3579
-35.73479018	143.9166048	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=57CA5F3F-7E3B-4676-8B95-4D57D9EDABED&type=toilet	2008-02-26	Shadforth Street	Shadforth Street	Kerang	3579
-35.73272458	143.9212103	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C29CF71A-43AB-41CB-B7F7-1DC5CF757478&type=toilet	2010-06-08	Scoresby Street 1	Scoresby Street	Kerang	3579
-35.7330595	143.9242806	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C9B7F611-C533-460F-BCAB-A1F3F7B0D63B&type=toilet	2008-02-26	Scoresby Street 2	Scoresby Street	Kerang	3579
-35.746668	143.9353114	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=9D2984C5-09E8-407E-99C5-F03F1B36BF85&type=toilet	2010-04-08	Airport Road	Airport Road	Kerang	3579
-35.85196053	143.5211341	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C5917E69-EFCE-4DFD-8B03-819023D860DC&type=toilet	2008-02-26	Guthrie Street	Guthrie Street	Quambatook	3540
-35.52651061	143.955039	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=7A63483E-99A5-4608-9253-31016B7D8EA6&type=toilet	2010-04-08	Browning Avenue	Browning Avenue	Murrabit	3579
-35.5278225	143.9559043	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D1E463A2-71A2-40CA-BE8D-6C9150FC7CF1&type=toilet	2010-04-08	Browning Avenue	Browning Avenue	Murrabit	3579
-35.64171831	144.1311397	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=53425C2B-5C7C-4E18-BE68-4F682C7F5BE6&type=toilet	2008-02-26	Punt Road	Off Punt Road	Koondrook	3580
-35.80835352	144.2211307	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A1E7875F-2EDA-4D74-8E9E-D6B04F0D85A3&type=toilet	2008-02-26	Murray Valley Highway	Murray Valley Highway	Cohuna	3568
-35.81072611	144.2215494	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=B001D0DF-6D81-4B6F-9FE6-A39D7126A7BC&type=toilet	2008-02-26	Market Street	Market Street	Cohuna	3568
-35.80779523	144.2242568	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FC99DFAA-F879-412B-8646-CE1A603F9BA0&type=toilet	2008-02-26	Island Road	Island Road	Cohuna	3568
-35.90360838	144.3014859	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=5FF346BB-99C6-44F3-BB66-230C300158D1&type=toilet	2010-06-08	King George Street 1	King George Street	Leitchville	3567
-35.90433416	144.2971595	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C7613CC3-0E44-4C14-818D-C968CC2B068A&type=toilet	2010-06-08	Leitchville Recreation Reserve		Leitchville	3567
-35.55396127	143.7689061	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=8AAF5107-A514-4457-9977-22321E07FD11&type=toilet	2010-04-08	Mystic Park Road	Mystic Park Road	Mystic Park	3581
-35.58327647	143.7604358	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=34C37701-23E6-4F8A-A11A-847C7EFC9E41&type=toilet	2008-02-26	Gorton Drive 1	Gorton Drive	Mystic Park	3581
-35.59079554	143.7657182	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=830520AD-B566-4360-875A-DDA54C136A54&type=toilet	2008-02-26	Gorton Drive 2	Gorton Drive	Mystic Park	3581
-35.67216932	143.3750324	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=4156FCF6-65A2-4A90-A1A0-65782A0268EE&type=toilet	2010-04-09	Donald-Swan Hill Road	Donald-Swan Hill Road	Lalbert	3542
-35.87332276	143.7973847	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=991C9838-C571-4C0A-923F-5545EF57351E&type=toilet	2010-09-01	Lake Meran	Lake Meran Track	Lake Meran	3579
-26.92321079	151.6286666	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=F42789AF-10DC-4FE7-8643-9C24BF31149A&type=toilet	2010-05-18	Russell Park	Bunya Mountains Road	Mowbullan	
-26.963858	151.216638	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=B235163D-3C51-4519-9A78-2BCFD1BC8BFB&type=toilet	2010-05-18	Jimbour Rest Area	Dalby - Jandowae  Road	Jimbour East	4406
-27.3534065	151.092941	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=2A4C2A34-3898-4078-AAB7-DBDE41B7D866&type=toilet	2010-05-18	Lake Broadwater	Broadwater Road	Ducklo	
-26.9732459	151.6059637	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=431774D1-8AB4-4F78-941D-DEA2F40236D2&type=toilet	2010-05-18	Koehler Park	Bunya Mountains Road	Rangemore	4352
-26.77808736	151.1081525	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=97974E61-4C78-4F59-AEAE-4F0B340C64B8&type=toilet	2010-05-18	Jandowae Lions Park	High Street (S82)	Jandowae	4410
-26.78376959	151.1117366	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=0CE3007F-AE18-4BC5-A099-029C35336C17&type=toilet	2010-05-18	Jandowae Apex Park	High Street	Jandowae	4410
-26.78274603	151.1107102	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=EBB9867E-4F09-4C87-AA13-682F0591CFB8&type=toilet	2010-05-18	Jandowae Rotary Park	Jimbour Street	Jandowae	4410
-26.93328697	151.4519169	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=9E3220B6-6BA7-4BBA-8BBC-9625122A2052&type=toilet	2010-05-18	Ensor Park	Cassidy Street	Bell	4408
-35.23902507	149.0719051	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A57756CF-6671-439A-95A8-B2AA798DC43D&type=toilet	2007-11-29	Emu Bank	Soundy Close	Belconnen	2617
-35.22870901	149.0743299	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=4B6FAD42-7559-4AAE-9660-693E9301A869&type=toilet	2007-11-29	Diddams Close 1	Diddams Close	Belconnen	2617
-35.22535404	149.0704409	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=95C88FF3-CFC9-4BC9-84C7-1B7C1375488D&type=toilet	2009-10-13	Diddams Close Park 2	Diddams Close	Belconnen	2617
-35.23594003	149.074722	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=93A5B3DD-4C1F-4F95-ABD1-81BD9FC3C0F0&type=toilet	2009-10-19	John Knight Memorial Park	Townsend Place	Belconnen	2617
-35.20523534	149.0336562	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=83BB05A7-1B10-4FA0-8F56-B73CB7CD5E41&type=toilet	2007-11-29	Charnwood Place	Charnwood Place	Charnwood	2615
-35.22213653	149.0204457	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=A54E5C6C-B0A8-469A-82AE-B4AA50D4CAD6&type=toilet	2009-10-26	Kippax Fair	Kippax Place	Holt	2615
-35.26432364	149.1225797	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D26088C5-31CE-4CFC-AE93-09B28EE4907C&type=toilet	2007-11-29	O'Connor Shopping Centre	MacPherson Street	O'Connor	2602
-35.25208357	149.1252464	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=0D8F4BF2-CCF1-4573-B415-29FDCE6097C7&type=toilet	2007-11-29	Hall Street	Hall Street	Lyneham	2602
-35.24537335	149.145163	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=0A18DB9B-FA95-4898-9254-3823942C1288&type=toilet	2007-11-29	Frenchman Place	Frencham Place	Downer	2602
-35.28241456	149.1364117	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=F4A4A7B5-9DD7-45CF-8A39-F500D8BB8534&type=toilet	2009-10-27	Glebe Park	Akuna Street	Canberra	2600
-35.30430433	149.1672076	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=7CFAA56B-1730-473B-A11E-0C9AF997FED9&type=toilet	2007-11-29	Morshead Drive	Morshead Drive	Campbell	2612
-35.26209441	149.1446103	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=542D8F34-9CCA-4395-BE29-901B603B99A0&type=toilet	2007-11-29	Wakefield Gardens Street	Wakefield Gardens Street	Ainslie	2602
-35.29229297	149.1001384	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=3C6364AA-034D-4160-B632-CB31976147E9&type=toilet	2007-11-29	Black Mountain Peninsula 2	Garryowen Drive	Acton	2601
-35.35243642	149.0764817	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=8F6D88C7-B503-413A-A668-1F70BFA9A14A&type=toilet	2007-11-29	Chifley Place	Chifley Place	Chifley	2606
-35.32513126	149.0822262	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=F7E6168F-1484-4D5A-A811-E5D86E84F3BB&type=toilet	2007-11-29	Strangways Street	Lara Street	Curtin	2605
-35.33314718	149.0935972	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=184732E9-D881-44C7-9548-1C97E609BDFF&type=toilet	2007-11-29	Hughes Place	Whittle Street	Hughes	2605
-35.36580828	149.0943916	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=2E707769-5AB8-4BB0-91CB-E56410793B9E&type=toilet	2007-11-29	Mawson Place	Mawson Place	Mawson	2607
-35.3524163	149.0876255	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=3F2DFBE6-B205-461B-BACB-E6C336027AA8&type=toilet	2007-11-29	Colbee Court	Colbee Court	Phillip	2606
-35.34032722	149.0912883	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=939A76A1-E9A7-4F31-ACBC-937239AF75DD&type=toilet	2007-11-29	Launceston Street	Launceston Street	Phillip	2606
-35.38859571	149.0603945	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=CB8E2B12-9EAF-4175-AD01-EB3C840133DA&type=toilet	2007-11-29	Springbett Street 1	Springbett Street	Kambah	2902
-35.3918287	149.0618126	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=62D989AE-9E5E-4885-8D00-5700EC069DB7&type=toilet	2009-10-15	Kambah District Park	Springbett Street	Kambah	2902
-35.3801807	149.0584104	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FD50553F-843A-4AD7-9EE1-6BF46208AA9B&type=toilet	2009-10-16	Kambah Village	Primmer Court	Kambah	2902
-35.41122674	149.0646108	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C6D4E1C0-332C-4C8D-A132-27B0E313B889&type=toilet	2009-10-14	Tuggeranong Town Park	Bartlett Place	Greenway	2900
-35.4554817	149.0848582	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=5CFDEAE3-71DC-4E18-B103-DE42C47534A4&type=toilet	2007-11-29	Knoke Avenue	Off Knoke Avenue	Gordon	2906
-35.41168218	149.1207679	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=4878A9EA-B409-4BFD-937D-FDA9B32AAB6B&type=toilet	2009-10-27	Fadden Pines	Bugden Avenue	Fadden	2904
-35.17924727	149.1307713	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=0E871A7E-7E56-4746-B353-187D052AF514&type=toilet	2009-10-13	Gundaroo Drive	Gundaroo Drive	Amaroo	2914
-35.17926627	149.1307073	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=BE706391-9761-4DE1-86D9-E1501CF3CB5E&type=toilet	2007-11-29	Gundaroo Drive 2	Gundaroo Drive	Amaroo	2914
-35.21824128	149.1422657	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=2FB65CE5-B392-4CA0-8503-2CE3A8A25020&type=toilet	2009-10-14	Heffernan Street	Heffernan Street	Mitchell	2911
-35.17199186	149.0693371	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=85A6B2B1-361C-49E0-A3E8-31E756618E0E&type=toilet	2009-10-14	Gladstone Street	Gladstone Street	Hall	2618
-35.2555405	149.1334994	Unverified	http://www.toiletmap.gov.au/toilet.aspx?id=0E04D72B-44E6-461F-9A2B-222884AAA168&type=toilet	2007-11-29	Northbourne Avenue	Northbourne Avenue	Dickson	2602
-35.25265113	149.0707183	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=EBEE9D93-9CFC-43D9-B35A-AD2DDE97AA89&type=toilet	2009-10-26	Jamison Centre 1	Bowman Street	Macquarie	2614
-35.31822092	149.1132796	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=35167C2C-FD54-4672-AB19-AA27DCBF1226&type=toilet	2007-11-29	Bedford Street	Bedford Street	Deakin	2600
-35.33301356	149.1540322	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=97AD4AC7-1B13-4C4C-88C0-0214D3DA9A1A&type=toilet	2009-10-13	Narrabundah Shopping Centre	Iluka Street	Narrabundah	2604
-35.34299322	149.0929853	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=C9C47DFB-152F-457C-8489-139054438DE4&type=toilet	2007-11-29	Justinian Street	Justinian Street	Phillip	2606
-35.27874594	149.0984953	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=20C7E106-B638-4A82-8252-BD28BA607C74&type=toilet	2007-11-29	Black Mountain Drive	Black Mountain Drive	Acton	2601
-32.7954803	134.2113779	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D1286916-666E-418F-B35D-8A73F9CAC409&type=toilet	2009-02-25	Jetty Cutting Streaky Bay	Alfred Terrace	Streaky Bay	5680
-32.79998049	134.1966781	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=6FE2CDE9-9101-406D-8296-2AF9A24A0B54&type=toilet	2009-02-25	Streaky Bay Town Oval	JF Gardner Drive	Streaky Bay	5680
-32.79718042	134.201378	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=1B524105-09B7-4091-B8D6-2D9985094214&type=toilet	2009-02-25	Apex Park Streaky Bay	Wells Street	Streaky Bay	5680
-32.79651493	134.21245133	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=BE41161F-C784-4AC3-A776-FA435355B709&type=toilet	2009-02-25	Streaky Bay Institute Hall	Wells Street	Streaky Bay	5680
-33.01608195	134.1902815	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=BE797EA9-9BF9-4D91-BFEC-45432377584A&type=toilet	2009-02-25	Sceale Bay Foreshore		Sceale Bay	5680
-33.02578013	134.36078	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=55A35605-A863-47BD-91FE-6EA4E3DB7E57&type=toilet	2009-02-25	Calca Hall	Benbarber Road	Calca	5671
-33.14498088	134.3627819	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=6FFF4C0D-BA9B-45A8-8B9A-FBA23B5E6720&type=toilet	2009-02-25	Baird Bay Campground	Baird Bay Camping Ground	Baird Bay	5671
-33.01607859	134.4941786	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=7078727D-C164-45E4-ADAF-13D10705C19B&type=toilet	2009-02-25	Murphy's Haystacks	Benbarber Road	Calca	5671
-32.40139371	151.75708886	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=DC3C0C53-9150-45C6-ADEA-A1FCF1CBC196&type=toilet	2008-02-19	Brown Street	Brown Street	Dungog	2420
-32.40362644	151.7535367	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=9FEB540F-759D-41B6-B711-34582A30B1F3&type=toilet	2008-02-19	Doug Walters Pavilion	Mackay Street	Dungog	2420
-32.39656828	151.76312264	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=94792CDD-874C-45C2-904C-847F4BADBDAE&type=toilet	2008-02-19	Frank Robinson Memorial Park	Stroud Hill Road	Dungog	2420
-32.40325308	151.75604258	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=2873F70C-1E53-4805-A50F-FA63D964607B&type=toilet	2008-02-19	Bruyn Park	Mackay Street	Dungog	2420
-32.41252648	151.7507189	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=984EDFC4-70E3-4594-B12B-C48E47027796&type=toilet	2008-02-19	Lioness Park	Reservoir Road	Dungog	2420
-32.40333942	151.7562767	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=202EDCF0-4569-4EC4-A359-33AF97931570&type=toilet	2008-02-19	Dungog Library	Mackay Street	Dungog	2420
-32.40232282	151.75798143	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=EC271C89-6370-4E46-B8C7-8B75E20B5456&type=toilet	2008-02-19	Visitor Information Centre	Brown & Dowling Streets	Dungog	2420
-32.40659948	151.7495328	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=67864A70-02FE-4BF0-8552-3035F761D8BA&type=toilet	2008-02-19	Dungog Showground	Chapman Street	Dungog	2420
-32.30200063	151.7170291	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=8E2A323F-7DBD-48C1-B471-C26B6A6E36B9&type=toilet	2008-02-04	Bandon Grove Reserve	Chichester Dam Road	Bandon Grove	2420
-32.59064848	151.7795017	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=45C120DF-BEAC-46B0-A01D-B11E6AD059F6&type=toilet	2008-02-19	Wharf Reserve	Rifle Street	Clarence Town	2321
-32.58211486	151.78257783	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=E4B803F2-DDF2-48EA-8E30-45AAECE5BE0E&type=toilet	2008-02-19	Bridge Reserve	Limeburners Creek Road	Clarence Town	2321
-32.58625466	151.78093451	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=BBCA769E-7672-4BCA-AB95-EC147EA6A9AA&type=toilet	2008-02-19	Clarence Town School of Arts	Prince Street	Clarence Town	2321
-32.58232943	151.7831575	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D1239658-3283-40DD-9D71-933A0E32A517&type=toilet	2008-02-19	Williams River Holiday Park	Duke Street	Clarence Town	2321
-32.43100678	151.5534802	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=50A969F4-02E6-45CF-A8E6-C100D38991CB&type=toilet	2008-02-19	Gresford School of Arts	Gresford Road	East Gresford	2311
-32.43421129	151.5545304	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=814DDE2F-F1AF-49E6-B4B8-0E88D430D775&type=toilet	2008-02-19	Gresford Sporting Complex	Gresford Road	East Gresford	2311
-32.60348403	151.6109686	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=1347A009-A260-41BC-BAEE-5C14FEB7A9A9&type=toilet	2008-02-19	Paterson Sports Ground	Webbers Creek Road	Paterson	2421
-32.59852997	151.6172094	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=8382013C-4CCC-4474-A454-ADE9E2111A34&type=toilet	2008-02-19	Kings Wharf Park	King Street	Paterson	2421
-32.5403585	151.57711292	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=05C323DB-52C4-4BE0-909F-4C3156326494&type=toilet	2008-02-19	Vacy Sportsground	Gresford Road	Vacy	
-33.75940287	150.6514084	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=9D3D4FFA-505E-4203-BFBC-0B3580EFE757&type=toilet	2008-04-10	Leonay Amenities	Western Motorway	Leonay	2750
-33.74847668	150.6604201	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=9EFBA2C4-4DAF-4695-BFFD-C9FE18674E20&type=toilet	2011-02-24	Emu Plains Cemetery	Magrath Place	Emu Plains	2750
-33.75481721	150.6640187	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=36817811-EEA1-493B-96DF-E0F82B190DC6&type=toilet	2008-04-10	Hunter Field Amenities (EP)	Nepean Street	Emu Plains	2750
-33.75273273	150.6655083	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=55CB6671-496F-4900-9F85-D776D67CC17F&type=toilet	2008-04-10	Melrose Hall	Great Western Highway	Emu Plains	2750
-33.75182625	150.6642482	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=4D4AD787-744B-4AC2-95C0-7F98B4B0205B&type=toilet	2008-04-10	Dukes Oval	Park Street	Emu Plains	2750
-33.74863609	150.6703092	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=49EA81E2-335B-48DB-969B-FA5ECB7F4F17&type=toilet	2008-04-10	Arms of Australia	Great Western Highway	Emu Plains	2750
-33.747998	150.6778856	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=140E0F35-FFCF-43C0-B8FE-E85C00B5C13C&type=toilet	2010-08-24	Regatta Park - West	River Road	Emu Plains	2750
-33.74300273	150.685446	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=20C20238-DE89-44C9-BCD3-351C15EB027A&type=toilet	2008-04-10	Weir Reserve	Bruce Neale Drive	Penrith	2750
-33.76318034	150.663435	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=83B63068-2288-4429-A811-B7C4E212DD50&type=toilet	2010-08-24	Tench Reserve	Tench Avenue	Jamisontown	2750
-33.76602227	150.6580278	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=FE470968-B0CC-42EF-AB8B-A513AC9893A3&type=toilet	2008-04-10	Factory Road	Factory Road	Regentville	2745
-33.78875163	150.6707085	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=E462471D-CCCD-407C-941D-A48C2EE46659&type=toilet	2008-04-10	Ched Towns Reserve	Luttrell Street	Glenmore Park	2745
-33.78484361	150.6861004	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=83B68DE4-E67D-4682-8A04-D8E39839BE1B&type=toilet	2008-04-10	Surveyors Creek		Glenmore Park	2745
-33.76793604	150.6885725	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=36DF2B54-E933-4590-B07D-1BFC54555BC8&type=toilet	2008-04-10	Jamison Park Netball	York Road	Jamisontown	2750
-33.76394837	150.6931183	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=D949B7A0-68DE-47C7-BA43-F29C95CCA269&type=toilet	2008-04-10	Jamison Park - East	Jamison Road	South Penrith	2750
-33.76331038	150.690008	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=79000B12-6705-4E24-9DCD-7632AE17AEF0&type=toilet	2011-02-24	Jamison Park - West	Jamison Road	South Penrith	2750
-33.77726702	150.6959097	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=578C190B-687E-44BD-AA99-9EA3C3E49C07&type=toilet	2010-08-24	York Road	York Road	South Penrith	2750
-33.75932279	150.6860203	Verified	http://www.toiletmap.gov.au/toilet.aspx?id=CFDB7B7B-FD54-4B18-8B24-1B61279CAEEF&type=toilet	2008-04-10	Howell Oval	Mulgoa Road	Penrith	2750
